POSTAL_CODE,lon,lat
2871,147.7346113,-33.5103372
2873,147.1915504,-32.2241884
2874,147.5985807,-32.6250881
2875,147.5532762,-32.9751777
2876,147.8708157,-33.1071907
2877,146.382423,-32.8686201
2878,144.4342138,-32.733105
2879,142.8741407,-32.3693586
2880,141.6834275,-30.5512963
2890,NA,NA
2891,NA,NA
2898,159.0821211,-31.5553263
2899,NA,NA
2900,149.0668705,-35.4170279
2901,149.1156566,-35.4928155
2902,149.0640013,-35.383968
2903,149.0898262,-35.3987152
2904,149.0984358,-35.4135536
2905,149.1099161,-35.4366428
2906,149.0984358,-35.463155
2911,149.1357507,-35.2129421
2912,149.1357507,-35.188067
2913,149.1099161,-35.1783044
2914,149.1386215,-35.1615038
3000,144.963937,-37.8152065
3001,NA,NA
3002,144.9804594,-37.8161444
3003,144.9253974,-37.8114504
3004,144.9804594,-37.8301583
3005,144.9525797,-37.8227336
3006,144.963937,-37.8245483
3008,144.9419122,-37.8170652
3010,144.9598069,-37.7962849
3011,144.9006313,-37.7960195
3012,144.8456217,-37.8146251
3013,144.8813738,-37.819811
3015,144.8786231,-37.83520970000001
3016,144.8813738,-37.8571449
3018,144.8126334,-37.859343
3019,144.8566207,-37.7903679
3020,144.823628,-37.7791149
3021,144.8016402,-37.7435941
3022,144.7988921,-37.7776716
3023,144.7521888,-37.7687064
3024,144.5875645,-37.8706337
3025,144.8346241,-37.8388686
3026,144.7796581,-37.8294185
3027,144.7439497,-37.8614859
3028,144.7796581,-37.87603989999999
3029,144.7082568,-37.8282806
3030,144.67532310000001,-37.938058
3031,144.9198932,-37.790896
3032,144.9006313,-37.7773364
3033,144.8566207,-37.7343192
3034,144.8648709,-37.7628247
3036,144.8126334,-37.6912843
3037,144.7521888,-37.69400359999999
3038,144.7906484,-37.7024727
3039,144.9198932,-37.7675363
3040,144.9006313,-37.749302900000004
3041,144.9006313,-37.7306079
3042,144.8758725,-37.7245197
3043,144.8786231,-37.7044206
3044,144.9364069,-37.7310813
3045,144.8401227,-37.6679317
3046,144.9336544,-37.7044261
3047,144.9336544,-37.6763574
3048,144.9226452,-37.6539007
3049,144.8896264,-37.6707522
3050,144.9560212,-37.79879520000001
3051,144.9419122,-37.7983816
3052,144.9474178,-37.7862363
3053,144.9694441,-37.798389
3054,144.9694441,-37.78437020000001
3055,144.9419122,-37.761
3056,144.9584302,-37.7666099
3057,144.9804594,-37.769412
3058,144.9666905,-37.7343488
3059,144.8841246,-37.6454887
3060,144.9666905,-37.6969273
3061,144.955677,-37.665113
3062,144.944665,-37.6332889
3063,144.8401227,-37.5930751
3064,144.9391595,-37.5424079
3065,144.9804594,-37.7974551
3066,144.9873447,-37.8009595
3067,144.9983623,-37.8023601
3068,144.9887218,-37.7885749
3070,144.9997396,-37.7736132
3071,145.0080039,-37.7600493
3072,145.0107588,-37.7399362
3073,145.0107588,-37.7118644
3074,145.0107588,-37.6837819
3075,145.0107588,-37.6650543
3076,145.016269,-37.6341341
3078,145.0190242,-37.7824868
3079,145.0438252,-37.7698427
3081,145.0438252,-37.7417753
3082,145.0658766,-37.6649616
3083,145.0548502,-37.6987006
3084,145.0769045,-37.7436031
3085,145.0769045,-37.7248812
3086,145.0465813,-37.72165
3087,145.0851764,-37.7019248
3088,145.1099967,-37.698595
3089,145.1541397,-37.6666174
3090,145.1099967,-37.670486
3091,145.1320653,-37.6404295
3093,145.112755,-37.7393287
3094,145.1237889,-37.7196403
3095,145.1706992,-37.7049998
3096,145.1872619,-37.6683887
3097,145.2369693,-37.6897828
3099,145.2148736,-37.5885255
3101,145.0328017,-37.80351599999999
3102,145.0548502,-37.7922797
3103,145.0769045,-37.8090918
3104,145.0879338,-37.7941151
3105,145.0879338,-37.7660476
3106,145.1486206,-37.7537669
3107,145.1099967,-37.7641408
3108,145.1210303,-37.7865824
3109,145.1541397,-37.7883929
3110,NA,NA
3111,145.1872619,-37.7901921
3113,145.2148736,-37.7386037
3114,145.2148736,-37.7760752
3115,145.2590707,-37.7347069
3116,145.3088196,-37.7373267
3121,144.9997396,-37.8203499
3122,145.0328017,-37.8222114
3123,145.0520938,-37.8310813
3124,145.0658766,-37.83340949999999
3125,145.1099967,-37.8483275
3126,145.0741474,-37.8245223
3127,145.0989646,-37.8259003
3128,145.1210303,-37.8333543
3129,145.1210303,-37.80529480000001
3130,145.1541397,-37.8258214
3131,145.1762197,-37.8239091
3132,145.1983055,-37.8219905
3133,145.1983055,-37.8500602
3134,145.2424941,-37.7900435
3135,145.2535448,-37.8218486
3136,145.2811778,-37.7983502
3137,145.3198788,-37.8253798
3138,145.3309395,-37.7822365
3139,145.5579927,-37.8251456
3140,145.3475331,-37.7643547
3141,144.9914761,-37.838568
3142,145.0190242,-37.8432402
3143,145.0190242,-37.857253
3144,145.0355574,-37.85351480000001
3145,145.0548502,-37.8763981
3146,145.0548502,-37.8577136
3147,145.0906914,-37.8675054
3148,145.0989646,-37.8819831
3149,145.1265477,-37.8772869
3150,145.1706992,-37.8921876
3151,145.1513801,-37.8552869
3152,145.220397,-37.8668518
3153,145.2756505,-37.8386354
3154,145.3198788,-37.8534742
3155,145.2867055,-37.8610682
3156,145.3032906,-37.9368007
3158,145.3309395,-37.9039829
3159,145.3862638,-37.9225135
3160,145.3475331,-37.932935
3161,145.0190242,-37.8712631
3162,145.0217795,-37.8932076
3163,145.0548502,-37.8950779
3164,NA,NA
3165,145.0658766,-37.9174873
3166,145.0989646,-37.9006677
3167,145.0989646,-37.9193474
3168,145.1320653,-37.9211962
3169,145.1210303,-37.9454838
3170,145.1762197,-37.9267579
3171,145.1541397,-37.94733069999999
3172,145.1320653,-37.9772192
3173,145.1706992,-38.0042683
3174,145.1762197,-37.9641212
3175,145.2148736,-38.0191689
3176,NA,NA
3177,145.2424941,-37.9957951
3178,145.2424941,-37.9210442
3179,145.220397,-37.9042587
3180,145.250782,-37.8887649
3181,144.996985,-37.8544481
3182,144.9777054,-37.8595773
3183,144.9997396,-37.8670566
3184,144.9859676,-37.878722
3185,145.0080039,-37.8862009
3186,144.9997396,-37.9044002
3187,145.0190242,-37.9179439
3188,145.0135139,-37.93940310000001
3189,145.0576067,-37.940356800000004
3190,145.0410692,-37.9487497
3191,145.0135139,-37.9533967
3192,145.0658766,-37.964155
3193,145.0328017,-37.980927200000004
3194,145.0741474,-37.9786189
3195,145.1044805,-38.0005492
3196,145.1210303,-38.048116
3197,145.1431018,-38.0742262
3198,145.1431018,-38.1021858
3199,145.1486206,-38.1645944
3200,145.162419,-38.1250223
3201,145.1706992,-38.0975353
3202,145.0879338,-37.9529597
3204,145.0438252,-37.9193526
3205,144.963937,-37.8338889
3206,144.9584302,-37.8460268
3207,144.9226452,-37.8315264
3211,144.4561033,-37.9368044
3212,144.4561033,-38.0110859
3213,144.2811537,-37.9873525
3214,144.3576473,-38.0788809
3215,144.3357845,-38.1083132
3216,144.3139277,-38.1747227
3217,144.3248554,-38.2617284
3218,144.2047333,-38.1180538
3219,144.3849841,-38.176358
3220,144.3521811,-38.155681
3221,144.1501922,-38.1636337
3222,144.5875645,-38.2049453
3223,144.67532310000001,-38.1610488
3224,144.4451578,-38.1833957
3225,144.6643482,-38.2407088
3226,144.5382417,-38.2573292
3227,144.4232713,-38.2498059
3228,144.2374759,-38.3419249
3230,144.1501922,-38.3850062
3231,144.0521131,-38.451657
3232,143.9324048,-38.528668
3233,143.6285244,-38.7494709
3234,143.8454596,-38.6077436
3235,143.9324048,-38.455233
3236,143.7043819,-38.5115754
3237,143.4554195,-38.6505708
3238,143.4122052,-38.7443167
3239,143.4122052,-38.5619202
3240,144.1283863,-38.2482932
3241,143.9541563,-38.260588
3242,143.8128803,-38.3300725
3243,143.8020236,-38.4455968
3249,143.4338092,-38.36853
3250,143.5852111,-38.3313559
3251,143.6718623,-38.1418099
3254,143.5256956,-38.2962142
3260,143.1319209,-38.1491105
3264,142.8955875,-38.2273268
3265,142.7455935,-38.2633053
3266,143.1534436,-38.3948462
3267,143.0781416,-38.467729
3268,142.9385002,-38.4984954
3269,143.1104044,-38.6344019
3270,142.8793838,-38.5949819
3271,143.0029169,-37.9185598
3272,142.8312661,-38.002399
3273,142.6814062,-37.9654484
3274,142.5105224,-37.9386771
3275,142.4625357,-38.2901504
3276,142.4891909,-38.0951382
3277,142.6814062,-38.4034955
3278,142.6065939,-38.2755738
3279,142.6279608,-38.1923617
3280,142.4678659,-38.3603292
3281,142.5532048,-38.2466034
3282,142.3719834,-38.2971689
3283,142.2337184,-38.2179522
3284,142.2007574,-38.3689713
3285,141.9822579,-38.2498873
3286,141.9791849,-38.0490245
3287,142.2974988,-38.0416972
3289,142.318772,-37.8854097
3292,141.1198886,-38.0625136
3293,142.5745556,-37.76097420000001
3294,142.318772,-37.6658132
3300,142.0003599,-37.783845
3301,141.8945505,-37.7255033
3302,141.8100218,-37.8391588
3303,141.5570726,-37.96030820000001
3304,141.3889736,-37.9678788
3305,141.4706543,-38.290126
3309,141.5360368,-37.7888212
3310,141.5318089,-37.7117283
3311,141.2841298,-37.5824909
3312,141.095836,-37.382002
3314,142.0639245,-37.4235761
3315,141.7255991,-37.4420537
3317,141.5781151,-37.1477475
3318,141.3050851,-37.0613621
3319,141.0540674,-36.8910613
3321,143.9541563,-38.1130535
3322,143.6285244,-38.0526438
3323,143.4986586,-38.0061194
3324,143.3474304,-37.8964298
3325,143.1749726,-37.9076784
3328,144.0630048,-38.022066
3329,143.88892,-37.9976266
3330,143.7152249,-37.9359743
3331,144.1938221,-37.9939081
3332,144.1065864,-37.9633341
3333,144.0194472,-37.8585983
3334,144.0630048,-37.7625944
3335,144.67532310000001,-37.7143753
3337,144.5875645,-37.6095412
3338,144.5437205,-37.7810237
3340,144.4123303,-37.7356162
3341,144.3248554,-37.5934691
3342,144.215646,-37.6114047
3345,144.1174856,-37.5678296
3350,143.8563224,-37.5691087
3351,143.0029169,-37.6978029
3352,143.8671868,-37.7122033
3353,NA,NA
3354,NA,NA
3355,143.7911684,-37.5089149
3356,143.8183092,-37.5881949
3357,143.8943543,-37.6521937
3360,143.5202874,-37.7370214
3361,143.3474304,-37.7488709
3363,143.8780526,-37.409312
3364,143.9541563,-37.3708363
3370,143.8020236,-37.261355
3371,143.6718623,-37.2153546
3373,143.3474304,-37.4528631
3374,142.8955875,-37.1596728
3375,143.1749726,-37.390738
3377,142.9170407,-37.2971613
3378,143.0244018,-37.50267520000001
3379,142.6172766,-37.5195066
3380,142.7777088,-37.05177690000001
3381,142.5745556,-37.1716807
3384,143.0888943,-36.9882754
3385,142.6600232,-36.9066682
3387,142.8312661,-36.8204775
3388,142.6600232,-36.6090828
3390,142.4891909,-36.6209737
3391,142.4252353,-36.0562538
3392,142.5745556,-36.4286658
3393,142.4039296,-36.2167744
3395,142.4039296,-35.9172982
3396,142.318772,-35.7360202
3400,142.1806128,-36.7204107
3401,142.2762322,-36.9503512
3402,NA,NA
3407,141.8100218,-37.2543103
3409,141.8100218,-36.8127092
3412,141.4939853,-36.6744115
3413,141.2213044,-36.7355842
3414,142.0639245,-36.314886
3415,141.3784817,-36.3811882
3418,141.5991643,-36.25207760000001
3419,141.2213044,-36.3672353
3420,141.095836,-36.0603124
3423,141.9791849,-36.134382
3424,141.9791849,-35.8357024
3427,144.6862995,-37.6153848
3428,144.7961441,-37.6342319
3429,144.7192376,-37.5424727
3430,144.8071366,-37.497542
3431,144.67532310000001,-37.4525468
3432,144.7741635,-37.439438
3433,144.7796581,-37.399104
3434,144.7192376,-37.3550485
3435,144.7192376,-37.2423687
3437,144.5437205,-37.5197014
3438,144.620463,-37.4618532
3440,144.5546793,-37.4205517
3441,144.5985292,-37.3981393
3442,144.5437205,-37.33247739999999
3444,144.5656396,-37.1335012
3446,144.3576473,-37.1840298
3447,144.3576473,-37.1465105
3448,144.3685809,-37.0470063
3450,144.2265602,-37.0636472
3451,144.1938221,-37.0991896
3453,144.2374759,-36.9265571
3458,144.3685809,-37.459275
3460,144.1610974,-37.3405241
3461,144.1938221,-37.286475
3462,144.0630048,-37.0911657
3463,143.9759139,-36.9483008
3464,143.8454596,-37.0150311
3465,143.6935405,-37.0550295
3467,143.4554195,-37.0638618
3468,143.4122052,-37.1974706
3469,143.2395973,-37.1727781
3472,143.6068646,-36.8747643
3475,143.5202874,-36.6942531
3477,143.1749726,-36.7208653
3478,143.2827118,-37.0021242
3480,142.9170407,-36.3286415
3482,142.8312661,-36.1476587
3483,142.8312661,-35.9221523
3485,142.7455935,-35.6652195
3487,142.5959129,-35.55460220000001
3488,142.4678659,-35.4327537
3489,142.4039296,-35.3151716
3490,141.5991643,-35.3571245
3491,142.1063337,-35.394936
3494,142.1487691,-34.540636
3496,141.4309582,-34.3907124
3498,142.159382,-34.2495272
3500,142.1169401,-34.2151229
3501,142.318772,-34.678204
3502,NA,NA
3505,141.8100218,-34.189156
3506,141.3679914,-35.1766811
3507,142.0639245,-35.115573
3509,141.7255991,-35.1414078
3512,141.095836,-35.16736059999999
3515,144.0630048,-36.8284445
3516,144.0194472,-36.6251143
3517,143.8671868,-36.515547
3518,143.6068646,-36.424265
3520,143.7694626,-36.3588489
3521,144.851121,-37.0989702
3522,144.7631754,-37.0314398
3523,144.7412036,-36.8919051
3525,143.4338092,-36.2125211
3527,143.2611514,-36.0005012
3529,143.1965079,-35.845391
3530,143.1534436,-35.7166782
3531,142.9170407,-35.6512854
3533,142.7884171,-35.3404178
3537,143.6935405,-36.0772722
3540,143.5202874,-35.8651458
3542,143.4122052,-35.6565961
3544,143.1749726,-35.4401221
3546,142.9599661,-35.0979662
3549,142.7455935,-34.7552395
3550,144.2920769,-36.7665875
3551,144.4779988,-36.8021738
3552,NA,NA
3554,NA,NA
3555,144.2483931,-36.808032
3556,144.1938221,-36.6478425
3557,144.5437205,-36.6546373
3558,144.5875645,-36.4802144
3559,144.8291259,-36.5430106
3561,144.6533747,-36.3317046
3562,144.5437205,-36.0471946
3563,144.4999001,-36.2606223
3564,144.6314321,-36.1149809
3565,144.5327632,-36.186252
3566,144.3576473,-35.9553896
3567,144.2374759,-35.90483440000001
3568,144.215646,-35.80212059999999
3570,144.3904526,-36.469814
3571,144.1283863,-36.37970920000001
3572,144.3248554,-36.3147326
3573,144.3904526,-36.1663341
3575,144.1283863,-36.07652880000001
3576,143.9324048,-36.1415403
3579,143.8671868,-35.7583662
3580,144.1174856,-35.6445701
3581,143.8020236,-35.6026039
3583,143.6827007,-35.5135995
3584,143.6285244,-35.4661938
3585,143.5202874,-35.4094202
3586,143.5094722,-35.2818109
3588,143.4446136,-35.2972762
3589,143.4662269,-35.2667175
3590,143.4662269,-35.2285875
3591,143.4014055,-35.205935
3594,143.3582223,-35.1526896
3595,143.3366401,-35.1832549
3596,143.2827118,-35.15480640000001
3597,143.1749726,-34.9071543
3599,143.1104044,-34.7507483
3607,145.1706992,-36.8378153
3608,145.1155133,-36.7719697
3610,145.2480193,-36.5881288
3612,145.005249,-36.602205
3614,145.325409,-36.4899607
3616,145.2038278,-36.4591947
3617,145.1706992,-36.4005389
3618,145.1706992,-36.36240129999999
3619,NA,NA
3620,145.093449,-36.2508546
3621,144.9832134,-36.2331845
3622,144.8951287,-36.2037168
3623,144.9832134,-36.46177369999999
3624,144.9501708,-36.4031385
3629,145.2922335,-36.29767470000001
3630,145.5579927,-36.4615673
3631,145.4693163,-36.4324574
3632,NA,NA
3633,145.480396,-36.2927129
3634,145.4250118,-36.2266803
3635,145.3364703,-36.1592629
3636,145.5136433,-36.102425
3637,145.2922335,-35.9530351
3638,145.2038278,-36.0388917
3639,145.005249,-35.9921604
3640,145.4693163,-36.01115619999999
3641,145.4471613,-35.9078595
3643,NA,NA
3644,145.736481,-35.9546799
3646,145.7133909,-36.2251044
3647,145.6967281,-36.3969441
3649,145.6911745,-36.0834857
3658,145.093449,-37.2372916
3659,145.1155133,-37.1126329
3660,145.2480193,-37.0435482
3661,NA,NA
3662,144.9171412,-36.9514451
3663,145.1596592,-36.9383316
3664,145.3364703,-36.9214551
3665,145.3807298,-36.8222633
3666,145.5801757,-36.7549385
3669,145.7133909,-36.6078959
3670,145.8690603,-36.6394628
3671,NA,NA
3672,145.9804173,-36.6181709
3673,146.1588712,-36.675664
3675,146.1812023,-36.5103613
3676,NA,NA
3677,146.3264849,-36.3742363
3678,146.5168094,-36.7132294
3682,146.4495924,-36.1723841
3683,146.5840737,-36.1761422
3685,146.4495924,-36.0564816
3687,146.4383942,-35.9852648
3688,146.7299747,-36.1542047
3689,NA,NA
3690,146.8423556,-36.1118041
3691,146.9661233,-36.2373927
3694,NA,NA
3695,147.1238691,-36.3055342
3697,147.168985,-36.6673311
3698,147.1351462,-36.762851
3699,147.3270485,-36.8124613
3700,147.168985,-36.2031354
3701,147.3722545,-36.5560587
3704,147.5306312,-36.1192035
3705,147.8026919,-36.1622621
3707,147.9162555,-36.4104992
3708,147.9048938,-36.0660058
3709,147.6892483,-36.0696807
3711,145.702282,-37.430404
3712,145.8245558,-37.3476485
3713,145.9804173,-37.3038068
3714,145.6245586,-37.1872994
3715,145.7356129,-36.9771194
3717,145.402868,-37.30301370000001
3718,145.5136433,-37.1696241
3719,145.6023644,-37.0473079
3720,145.8690603,-37.0207039
3722,146.1365456,-37.0313019
3723,146.2929381,-37.2909944
3724,NA,NA
3725,145.958135,-36.4002774
3726,146.002705,-36.3378842
3727,145.958135,-36.2467001
3728,145.9135867,-36.1554528
3730,145.8913207,-36.05207170000001
3732,146.3153013,-36.7449213
3733,146.4160017,-36.748307
3735,146.5840737,-36.5231859
3736,NA,NA
3737,146.6962857,-36.8466834
3738,146.7749116,-36.6120774
3739,146.8423556,-36.6332007
3740,146.8760951,-36.8264122
3741,147.0562333,-36.882628
3744,146.9773826,-36.7907956
3746,146.5280168,-36.3225392
3747,146.6962857,-36.38512540000001
3749,146.8536008,-36.3378001
3750,144.9942305,-37.5891893
3751,145.0603633,-37.5365105
3752,145.082419,-37.6377485
3753,144.9832134,-37.4822825
3754,145.1265477,-37.5963626
3755,145.1486206,-37.5474779
3756,144.9832134,-37.40715489999999
3757,145.1596592,-37.4666309
3758,145.0383133,-37.3787648
3759,145.2424941,-37.6400391
3760,145.2867055,-37.6267001
3761,145.2811778,-37.5919774
3762,144.9721978,-37.3564385
3763,145.3696628,-37.5087273
3764,144.9171412,-37.2531649
3765,145.353065,-37.8083883
3766,145.3862638,-37.8194936
3767,145.3420015,-37.8421584
3770,145.4250118,-37.7057909
3775,145.3807298,-37.6158673
3777,145.5136433,-37.5848772
3778,145.6467583,-37.553614
3779,146.0696009,-37.6356131
3781,145.5025595,-37.9473069
3782,145.4582381,-37.91379810000001
3783,145.6023644,-37.9524044
3785,145.3171139,-37.8782906
3786,145.3309395,-37.8759058
3787,145.353065,-37.8645935
3788,145.3751961,-37.8532703
3789,145.3641298,-37.8963853
3791,145.4111713,-37.9051015
3792,145.3973329,-37.8887708
3793,145.4360858,-37.8689357
3795,145.4305486,-37.8342877
3796,145.3917982,-37.7791563
3797,145.702282,-37.8447909
3799,145.8023118,-37.6990844
3800,145.1348243,-37.9104511
3802,145.2590707,-37.9780214
3803,145.2756505,-38.0069505
3804,145.3309395,-37.9788019
3805,145.3032906,-38.0302499
3806,145.3475331,-38.0264207
3807,145.3862638,-38.0347309
3808,145.4360858,-37.999986
3809,145.4139392,-38.0673549
3810,145.4693163,-38.0578366
3812,145.5690835,-38.0817495
3813,145.6356577,-38.0477423
3814,145.6800684,-38.0999051
3815,145.7245012,-38.0771825
3816,145.7800733,-38.086187
3818,145.8690603,-38.1155251
3820,145.9469958,-38.1692482
3821,146.002705,-38.0844084
3822,146.0361469,-38.1797383
3823,146.0584482,-38.2245094
3824,146.1812023,-38.2177192
3825,146.2929381,-38.0474021
3831,146.002705,-38.0093215
3832,145.9915605,-37.9211096
3833,146.0696009,-37.7865626
3835,146.1812023,-38.2926842
3840,146.4495924,-38.2671612
3841,NA,NA
3842,146.4160017,-38.3219988
3844,146.5840737,-38.2728501
3847,146.8086278,-38.2317005
3850,147.0675028,-38.096577
3851,147.1464245,-38.20640119999999
3852,147.1407852,-38.1054124
3853,NA,NA
3854,146.5840737,-38.1223546
3856,146.5392256,-38.0326139
3857,146.6850587,-38.0132354
3858,146.6513853,-37.557605
3859,146.8985944,-37.920365
3860,146.9661233,-37.6951451
3862,147.1915504,-37.4228208
3864,147.304453,-37.8199648
3865,147.468383,-37.7994292
3869,146.3712327,-38.3637637
3870,146.3600438,-38.4631226
3871,146.1812023,-38.4049813
3873,146.6738329,-38.3016024
3874,146.8985944,-38.5234965
3875,147.5532762,-37.6874281
3878,147.6779106,-37.9067566
3880,147.7573,-37.9215501
3882,147.7573,-37.8071978
3885,148.2804541,-37.2938907
3886,148.42875,-37.7514308
3887,148.0299382,-37.6989476
3888,148.6458369,-37.2474912
3889,148.8289611,-37.609984
3890,149.1960526,-37.5621735
3891,149.5642369,-37.5126059
3892,149.7718067,-37.51307080000001
3893,147.8026919,-37.4768667
3895,147.848103,-37.3755587
3896,147.7799935,-37.1819263
3898,147.5079912,-37.022052
3900,147.8708157,-36.9009009
3902,147.8140428,-37.81497590000001
3903,147.8594587,-37.8097254
3904,147.8367484,-37.8600459
3909,148.0299382,-37.8136883
3910,145.1927835,-38.1608986
3911,145.1762197,-38.1972006
3912,145.2148736,-38.2242212
3913,145.1706992,-38.2651079
3915,145.1265477,-38.3059216
3916,145.0548502,-38.4161358
3918,145.165179,-38.3329437
3919,145.1983055,-38.3534427
3920,145.2093505,-38.3943242
3921,145.3364703,-38.34893479999999
3922,145.2038278,-38.4898703
3923,145.2756505,-38.4724137
3925,145.3862638,-38.5282425
3926,145.1044805,-38.3541527
3927,145.165179,-38.37937429999999
3928,144.9721978,-38.4018779
3929,144.9721978,-38.4574538
3930,145.0879338,-38.1952209
3931,145.0603633,-38.2277083
3933,145.1265477,-38.2501593
3934,145.016269,-38.287039
3936,144.9942305,-38.3352183
3937,145.0383133,-38.36878129999999
3938,144.9336544,-38.3562816
3939,144.8951287,-38.4218526
3940,144.8786231,-38.3745297
3941,144.8181305,-38.3862088
3942,144.7686693,-38.3645949
3943,144.746696,-38.3477833
3944,144.7027669,-38.32340689999999
3945,145.6911745,-38.3930465
3946,145.7245012,-38.4506894
3950,145.8245558,-38.4372473
3951,145.7356129,-38.5195374
3953,146.002705,-38.4586497
3954,145.9469958,-38.5615123
3956,145.8690603,-38.675332
3957,146.1030672,-38.5941498
3958,146.013851,-38.6765966
3959,146.0696009,-38.760009
3960,146.3376699,-38.9962856
3962,146.3488562,-38.6183432
3964,146.2733747,-38.6847281
3965,146.4775937,-38.692708
3966,146.4383942,-38.6286899
3967,146.5392256,-38.6705951
3971,146.6065057,-38.5613687
3975,145.2424941,-38.0704681
3976,145.2756505,-38.0349647
3977,145.2811778,-38.1347885
3978,145.3807298,-38.140252
3979,145.6134608,-38.4509941
3980,145.3917982,-38.2092442
3981,145.5912693,-38.1825837
3984,145.5579927,-38.3114378
3987,145.6800684,-38.3054452
3988,145.7800733,-38.310594
3990,145.5247285,-38.4399786
3991,145.4582381,-38.4734903
3992,145.6023644,-38.5123976
3995,145.6023644,-38.6238593
3996,145.7800733,-38.6086874
4000,153.023588,-27.4660994
4001,NA,NA
4002,NA,NA
4003,NA,NA
4004,NA,NA
4005,153.0471371,-27.4655769
4006,153.0345152,-27.4500534
4007,153.0648006,-27.4366918
4008,153.1207447,-27.3858666
4009,153.0829858,-27.4330179
4010,153.0427215,-27.4307455
4011,153.0589126,-27.4191871
4012,153.0479657,-27.3930139
4013,153.0706888,-27.3944936
4014,153.0912986,-27.3743379
4017,153.0339889,-27.3190241
4018,153.0441933,-27.3428542
4019,153.0912986,-27.2439947
4020,153.1060212,-27.2171518
4021,153.0824656,-27.223156
4022,153.0527075,-27.2144286
4025,153.4154233,-27.0873207
4029,153.0272674,-27.4471992
4030,153.0340375,-27.4230215
4031,153.0294751,-27.4076416
4032,153.023588,-27.3847107
4034,153.0441933,-27.3645676
4035,152.9794406,-27.3565346
4036,153.0088712,-27.3138088
4037,152.9353024,-27.3392025
4051,152.9882693,-27.4261914
4053,152.9853264,-27.3957404
4054,152.9549828,-27.4119662
4055,152.9323602,-27.3901209
4059,153.0059279,-27.4515704
4060,152.9823835,-27.4412376
4061,152.9382447,-27.4401591
4064,153.0000416,-27.4611923
4065,152.9764978,-27.461705
4066,152.9917027,-27.4756536
4067,153.0000416,-27.4991588
4068,152.973555,-27.5017624
4069,152.8970569,-27.5020161
4070,152.8676421,-27.5554476
4072,153.0132861,-27.4978543
4073,152.9529566,-27.5435374
4074,152.9264759,-27.5569601
4075,152.9823847,-27.5443032
4076,152.9264759,-27.5786368
4077,152.9794406,-27.5951554
4078,152.9617842,-27.6185546
4101,153.0118145,-27.4799195
4102,153.0353622,-27.4956759
4103,153.032997,-27.5120542
4104,153.0149526,-27.5140455
4105,153.0259992,-27.535027
4106,153.0000416,-27.5533851
4107,153.0353622,-27.5499147
4108,153.0206446,-27.5658223
4109,153.0559687,-27.5840406
4110,153.0166574,-27.6166842
4111,153.0559687,-27.5515001
4112,153.0942431,-27.605579
4113,153.0795213,-27.5889518
4114,153.1030766,-27.6372491
4115,153.0336149,-27.6113884
4116,153.0499871,-27.6238851
4117,153.0795213,-27.6431814
4118,153.0500809,-27.6749806
4119,153.1119105,-27.6092593
4120,153.0479859,-27.5070097
4121,153.0589533,-27.5223127
4122,153.0912986,-27.5480097
4123,153.1207447,-27.5812621
4124,152.946986,-27.7420185
4125,153.0441933,-27.7225265
4127,153.1443045,-27.629563
4128,153.1737578,-27.6519632
4129,153.1884859,-27.6848624
4130,153.2267554,-27.6740515
4131,153.1384143,-27.666306
4132,153.0912986,-27.6781718
4133,153.1030766,-27.7240022
4151,153.0619877,-27.5009968
4152,153.1030766,-27.5070527
4153,153.1354693,-27.511066
4154,153.161976,-27.486707
4155,153.1559725,-27.5139687
4156,153.1630145,-27.5589679
4157,153.1979543,-27.5819961
4158,153.2002692,-27.4864891
4159,153.2208914,-27.4880371
4160,153.2390188,-27.4869721
4161,153.220588,-27.522958
4163,153.2667742,-27.5334347
4164,153.2621415,-27.5671583
4165,153.2999867,-27.5833177
4169,153.0412496,-27.4806276
4170,153.0750052,-27.4620175
4171,153.0589126,-27.4517481
4172,153.1030766,-27.452781
4173,153.1295793,-27.4718491
4174,153.1295793,-27.4447063
4178,153.17369,-27.4437553
4179,153.1833308,-27.4666718
4183,153.4000698,-27.4999713
4205,153.1590306,-27.6895821
4207,153.2061661,-27.7319516
4208,153.2857165,-27.7674471
4209,153.2992885,-27.852293
4210,153.2805288,-27.9336003
4211,153.3222261,-27.995579
4212,153.4036287,-27.7918539
4213,153.3347271,-28.142191
4214,153.3623524,-27.9623616
4215,153.4036287,-27.965505
4216,153.4036287,-27.9004034
4217,153.4095259,-28.004695
4218,153.4213208,-28.0396814
4219,153.438277,-28.1116562
4220,153.4331163,-28.0963527
4221,153.4543191,-28.1288855
4222,153.3807784,-27.9627982
4223,153.4341362,-28.1700418
4224,153.4919105,-28.1469507
4225,153.5127518,-28.164389
4226,153.3859379,-28.0648601
4227,153.3977316,-28.110678
4228,153.4285672,-28.1404831
4229,153.4161605,-28.0745318
4230,153.3852008,-28.077581
4270,153.1236742,-27.8856135
4271,153.206161,-27.9162702
4272,153.1973233,-27.9496437
4275,153.1796489,-28.0380223
4280,153.0383059,-27.835059
4285,152.9676695,-28.0150124
4287,152.8029443,-28.2608723
4300,152.908824,-27.6453606
4301,152.8558773,-27.628802
4303,152.8441133,-27.5938311
4304,152.8088251,-27.6080535
4305,152.7676633,-27.6372514
4306,152.6853649,-27.5224191
4307,152.6148504,-27.8318494
4309,152.6230662,-27.9433107
4310,152.6853649,-28.0413603
4311,152.4269361,-27.4025873
